,year,locationabbr,locationdesc,datasource,category,indicator,response,data_value_unit,data_value_type,data_value,data_value_alt,low_confidence_limit,high_confidence_limit,number,weightednumber,stratificationcategory1,stratification1,categoryid,indicatorid,locationid,responseid,datavaluetypeid,stratificationcategoryid1,stratificationid1,stratificationcategory2,stratification2,stratificationcategoryid2,stratificationid2,geolocation,:@computed_region_hjsp_umg2,:@computed_region_skr5_azej,data_value_footnote_symbol,data_value_footnote
325,2016,OR,Oregon,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,45-64,%,Prevalence,4.6,4.6,3.6,5.9,82.0,46558.0,Disability Type,Self-care Disability,DISEST,AGEIND,41,AGE02,PREV,DISTYPE,SELFDIS,,,,,"{'latitude': '44.56744942400047', 'longitude': '-120.15503132599969', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12.0,2452.0,,
326,2016,WY,Wyoming,BRFSS,Demographics,Education level among adults 18 years of age or older,Some High School or Less,%,Age-adjusted Prevalence,19.3,19.3,11.4,30.8,34.0,4851.0,Disability Type,Independent Living Disability,DEMOG,EDUCATE,56,EDUCATE01,AGEADJPREV,DISTYPE,INDDIS,,,,,"{'latitude': '43.23554134300048', 'longitude': '-108.10983035299967', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14.0,3084.0,,
327,2016,VA,Virginia,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,65+,%,Prevalence,38.5,38.5,36.1,41.0,1095.0,457701.0,Disability Status,Any Disability,DISEST,AGEIND,51,AGE03,PREV,DISSTAT,DISABL,,,,,"{'latitude': '37.54268067400045', 'longitude': '-78.45789046299967', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",40.0,2758.0,,
328,2016,KS,Kansas,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,45-64,%,Prevalence,15.3,15.3,14.1,16.6,679.0,104738.0,Disability Type,Mobility Disability,DISEST,AGEIND,20,AGE02,PREV,DISTYPE,MOBDIS,,,,,"{'latitude': '38.34774030000045', 'longitude': '-98.20078122699965', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17.0,1287.0,,
329,2016,SD,South Dakota,BRFSS,Demographics,Marital status among adults 18 years of age or older,Married / Unmarried Couple,%,Age-adjusted Prevalence,28.7,28.7,17.3,43.7,86.0,6091.0,Disability Type,Self-care Disability,DEMOG,MARRIED,46,MARRIED01,AGEADJPREV,DISTYPE,SELFDIS,,,,,"{'latitude': '44.353130053000484', 'longitude': '-100.3735306369997', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",21.0,2732.0,,
330,2016,NJ,New Jersey,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Native Hawaiian or Other Pacific Islander, non-Hispanic",%,Age-adjusted Prevalence,,,,,,,Disability Status,No Disability,DISEST,RACEIND,34,RACE06,AGEADJPREV,DISSTAT,NODIS,,,,,"{'latitude': '40.13057004800049', 'longitude': '-74.27369128799967', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",46.0,489.0,*,Data suppressed. Estimates were suppressed if the standard error was greater than or equal to 30% of the estimate or if the unweighted total population was less than 50.
331,2016,HHS4,HHS Region 4,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,Hispanic,%,Age-adjusted Prevalence,4.7,4.7,3.8,5.8,265.0,229151.0,Disability Type,Self-care Disability,DISEST,RACEIND,83,RACE03,AGEADJPREV,DISTYPE,SELFDIS,,,,,,,,,
332,2016,HHS9,HHS Region 9,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Black, non-Hispanic",%,Age-adjusted Prevalence,5.1,5.1,3.7,6.8,69.0,104089.0,Disability Type,Vision Disability,DISEST,RACEIND,88,RACE02,AGEADJPREV,DISTYPE,VISDIS,,,,,,,,,
333,2016,CO,Colorado,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Veteran,%,Age-adjusted Prevalence,9.4,9.4,7.8,11.2,288.0,57703.0,Disability Type,Mobility Disability,DISEST,VETIND,8,VET1,AGEADJPREV,DISTYPE,MOBDIS,,,,,"{'latitude': '38.843840757000464', 'longitude': '-106.13361092099967', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",9.0,1398.0,,
334,2016,OH,Ohio,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,18-44,%,Prevalence,2.8,2.8,2.0,3.9,70.0,109157.0,Disability Type,Hearing Disability,DISEST,AGEIND,39,AGE01,PREV,DISTYPE,HEARDIS,,,,,"{'latitude': '40.06021014100048', 'longitude': '-82.40426005599966', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",38.0,587.0,,
335,2016,UT,Utah,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Asian, non-Hispanic",%,Age-adjusted Prevalence,77.6,77.6,64.6,86.8,80.0,34461.0,Disability Status,No Disability,DISEST,RACEIND,49,RACE05,AGEADJPREV,DISSTAT,NODIS,,,,,"{'latitude': '39.360700171000474', 'longitude': '-111.58713063499971', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13.0,900.0,,
336,2016,NE,Nebraska,BRFSS,Demographics,Education level among adults 18 years of age or older,College Graduate,%,Age-adjusted Prevalence,15.4,15.4,9.7,23.6,273.0,14589.0,Disability Type,Hearing Disability,DEMOG,EDUCATE,31,EDUCATE03,AGEADJPREV,DISTYPE,HEARDIS,,,,,"{'latitude': '41.6410409880005', 'longitude': '-99.36572062299967', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",19.0,2243.0,,
337,2016,AL,Alabama,BRFSS,Demographics,Marital status among adults 18 years of age or older,Married / Unmarried Couple,%,Age-adjusted Prevalence,48.4,48.4,39.4,57.6,287.0,136249.0,Disability Type,Hearing Disability,DEMOG,MARRIED,1,MARRIED01,AGEADJPREV,DISTYPE,HEARDIS,,,,,"{'latitude': '32.84057112200048', 'longitude': '-86.63186076199969', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",29.0,94.0,,
338,2016,TN,Tennessee,BRFSS,Demographics,Marital status among adults 18 years of age or older,Never Married,%,Age-adjusted Prevalence,28.4,28.4,20.2,38.4,55.0,58373.0,Disability Type,Vision Disability,DEMOG,MARRIED,47,MARRIED04,AGEADJPREV,DISTYPE,VISDIS,,,,,"{'latitude': '35.68094058000048', 'longitude': '-85.77449091399967', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",39.0,2159.0,,
339,2016,MO,Missouri,BRFSS,Demographics,Marital status among adults 18 years of age or older,Widowed,%,Age-adjusted Prevalence,7.3,7.3,5.7,9.3,105.0,29402.0,Disability Type,Vision Disability,DEMOG,MARRIED,29,MARRIED03,AGEADJPREV,DISTYPE,VISDIS,,,,,"{'latitude': '38.635790776000476', 'longitude': '-92.56630005299968', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",18.0,532.0,,
340,2016,SD,South Dakota,BRFSS,Demographics,Employment status among adults 18 years of age or older,Out of Work,%,Age-adjusted Prevalence,,,,,,,Disability Type,Cognitive Disability,DEMOG,JOB,46,JOB02,AGEADJPREV,DISTYPE,COGDIS,,,,,"{'latitude': '44.353130053000484', 'longitude': '-100.3735306369997', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",21.0,2732.0,*,Data suppressed. Estimates were suppressed if the standard error was greater than or equal to 30% of the estimate or if the unweighted total population was less than 50.
341,2016,MD,Maryland,BRFSS,Demographics,Employment status among adults 18 years of age or older,Other,%,Age-adjusted Prevalence,28.5,28.5,21.0,37.4,288.0,45133.0,Disability Type,Vision Disability,DEMOG,JOB,24,JOB04,AGEADJPREV,DISTYPE,VISDIS,,,,,"{'latitude': '39.29058096400047', 'longitude': '-76.60926011099963', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",45.0,1857.0,,
342,2016,TN,Tennessee,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Black, non-Hispanic",%,Age-adjusted Prevalence,28.6,28.6,24.3,33.3,259.0,216376.0,Disability Status,Any Disability,DISEST,RACEIND,47,RACE02,AGEADJPREV,DISSTAT,DISABL,,,,,"{'latitude': '35.68094058000048', 'longitude': '-85.77449091399967', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",39.0,2159.0,,
343,2016,WA,Washington,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Veteran,%,Age-adjusted Prevalence,75.5,75.5,72.6,78.3,1332.0,501484.0,Disability Status,No Disability,DISEST,VETIND,53,VET1,AGEADJPREV,DISSTAT,NODIS,,,,,"{'latitude': '47.52227862900048', 'longitude': '-120.47001078999972', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",6.0,2956.0,,
344,2016,NC,North Carolina,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Female,%,Age-adjusted Prevalence,12.9,12.9,11.5,14.5,447.0,514823.0,Disability Type,Cognitive Disability,DISEST,SEXIND,37,SEX02,AGEADJPREV,DISTYPE,COGDIS,,,,,"{'latitude': '35.466220975000454', 'longitude': '-79.15925046299964', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",37.0,2390.0,,
345,2016,PR,Puerto Rico,BRFSS,Demographics,Employment status among adults 18 years of age or older,Out of Work,%,Age-adjusted Prevalence,11.1,11.1,9.5,13.0,268.0,189489.0,Disability Status,No Disability,DEMOG,JOB,72,JOB02,AGEADJPREV,DISSTAT,NODIS,,,,,,,,,
346,2016,HHS6,HHS Region 6,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Asian, non-Hispanic",%,Age-adjusted Prevalence,,,,,,,Disability Type,Cognitive Disability,DISEST,RACEIND,85,RACE05,AGEADJPREV,DISTYPE,COGDIS,,,,,,,,*,Data suppressed. Estimates were suppressed if the standard error was greater than or equal to 30% of the estimate or if the unweighted total population was less than 50.
347,2016,HHS9,HHS Region 9,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Native Hawaiian or Other Pacific Islander, non-Hispanic",%,Age-adjusted Prevalence,13.0,13.0,8.6,19.1,88.0,18698.0,Disability Type,Cognitive Disability,DISEST,RACEIND,88,RACE06,AGEADJPREV,DISTYPE,COGDIS,,,,,,,,,
348,2016,MS,Mississippi,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Female,%,Age-adjusted Prevalence,65.5,65.5,63.2,67.6,1778.0,721443.0,Disability Status,No Disability,DISEST,SEXIND,28,SEX02,AGEADJPREV,DISSTAT,NODIS,,,,,"{'latitude': '32.745510099000455', 'longitude': '-89.53803082499968', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",32.0,494.0,,
349,2016,HHS9,HHS Region 9,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Native Hawaiian or Other Pacific Islander, non-Hispanic",%,Age-adjusted Prevalence,7.9,7.9,4.6,13.2,65.0,10900.0,Disability Type,Independent Living Disability,DISEST,RACEIND,88,RACE06,AGEADJPREV,DISTYPE,INDDIS,,,,,,,,,
350,2016,ME,Maine,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Self-care Disability,%,Age-adjusted Prevalence,2.3,2.3,1.9,2.8,292.0,27150.0,Overall,Overall,DISEST,STATTYPE,23,Q6SEL,AGEADJPREV,CAT1,BO1,,,,,"{'latitude': '45.254228894000505', 'longitude': '-68.98503133599962', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",49.0,1725.0,,
351,2016,PA,Pennsylvania,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Non-Veteran,%,Age-adjusted Prevalence,10.1,10.1,9.1,11.2,577.0,890303.0,Disability Type,Cognitive Disability,DISEST,VETIND,42,VET2,AGEADJPREV,DISTYPE,COGDIS,,,,,"{'latitude': '40.79373015200048', 'longitude': '-77.86070029399963', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",48.0,2495.0,,
352,2016,ME,Maine,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,65+,%,Prevalence,20.6,20.6,18.8,22.5,734.0,51942.0,Disability Type,Mobility Disability,DISEST,AGEIND,23,AGE03,PREV,DISTYPE,MOBDIS,,,,,"{'latitude': '45.254228894000505', 'longitude': '-68.98503133599962', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",49.0,1725.0,,
353,2016,AL,Alabama,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Female,%,Age-adjusted Prevalence,66.8,66.8,64.8,68.8,2474.0,1237019.0,Disability Status,No Disability,DISEST,SEXIND,1,SEX02,AGEADJPREV,DISSTAT,NODIS,,,,,"{'latitude': '32.84057112200048', 'longitude': '-86.63186076199969', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",29.0,94.0,,
354,2016,NM,New Mexico,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"American Indian or Alaska Native, non-Hispanic",%,Age-adjusted Prevalence,6.7,6.7,3.8,11.5,28.0,7683.0,Disability Type,Self-care Disability,DISEST,RACEIND,35,RACE07,AGEADJPREV,DISTYPE,SELFDIS,,,,,"{'latitude': '34.52088095200048', 'longitude': '-106.24058098499967', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11.0,616.0,,
355,2016,TN,Tennessee,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,45-64,%,Prevalence,11.2,11.2,9.6,13.0,263.0,189349.0,Disability Type,Independent Living Disability,DISEST,AGEIND,47,AGE02,PREV,DISTYPE,INDDIS,,,,,"{'latitude': '35.68094058000048', 'longitude': '-85.77449091399967', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",39.0,2159.0,,
356,2016,HHS7,HHS Region 7,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,18-44,%,Prevalence,5.1,5.1,4.3,6.0,438.0,244657.0,Disability Type,Independent Living Disability,DISEST,AGEIND,86,AGE01,PREV,DISTYPE,INDDIS,,,,,,,,,
357,2016,PR,Puerto Rico,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"White, non-Hispanic",%,Age-adjusted Prevalence,,,,,,,Disability Status,No Disability,DISEST,RACEIND,72,RACE01,AGEADJPREV,DISSTAT,NODIS,,,,,,,,*,Data suppressed. Estimates were suppressed if the standard error was greater than or equal to 30% of the estimate or if the unweighted total population was less than 50.
358,2016,AR,Arkansas,BRFSS,Demographics,Marital status among adults 18 years of age or older,Divorced / Separated,%,Age-adjusted Prevalence,30.3,30.3,20.9,41.8,113.0,47806.0,Disability Type,Self-care Disability,DEMOG,MARRIED,5,MARRIED02,AGEADJPREV,DISTYPE,SELFDIS,,,,,"{'latitude': '34.74865012400045', 'longitude': '-92.27449074299966', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",15.0,998.0,,
359,2016,OR,Oregon,BRFSS,Demographics,Education level among adults 18 years of age or older,High School Graduate,%,Age-adjusted Prevalence,68.4,68.4,64.4,72.1,888.0,526339.0,Disability Status,Any Disability,DEMOG,EDUCATE,41,EDUCATE02,AGEADJPREV,DISSTAT,DISABL,,,,,"{'latitude': '44.56744942400047', 'longitude': '-120.15503132599969', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12.0,2452.0,,
360,2016,HHS7,HHS Region 7,BRFSS,Demographics,Employment status among adults 18 years of age or older,Out of Work,%,Age-adjusted Prevalence,11.0,11.0,7.5,16.0,81.0,33530.0,Disability Type,Vision Disability,DEMOG,JOB,86,JOB02,AGEADJPREV,DISTYPE,VISDIS,,,,,,,,,
361,2016,AK,Alaska,BRFSS,Demographics,Education level among adults 18 years of age or older,High School Graduate,%,Age-adjusted Prevalence,63.5,63.5,49.6,75.5,96.0,14892.0,Disability Type,Independent Living Disability,DEMOG,EDUCATE,2,EDUCATE02,AGEADJPREV,DISTYPE,INDDIS,,,,,"{'latitude': '64.84507995700051', 'longitude': '-147.72205903599973', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",51.0,1673.0,,
362,2016,KS,Kansas,BRFSS,Demographics,Education level among adults 18 years of age or older,Some High School or Less,%,Age-adjusted Prevalence,18.6,18.6,14.9,22.9,95.0,32857.0,Disability Type,Cognitive Disability,DEMOG,EDUCATE,20,EDUCATE01,AGEADJPREV,DISTYPE,COGDIS,,,,,"{'latitude': '38.34774030000045', 'longitude': '-98.20078122699965', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17.0,1287.0,,
363,2016,MO,Missouri,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,45-64,%,Prevalence,6.2,6.2,4.9,7.7,148.0,96452.0,Disability Type,Vision Disability,DISEST,AGEIND,29,AGE02,PREV,DISTYPE,VISDIS,,,,,"{'latitude': '38.635790776000476', 'longitude': '-92.56630005299968', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",18.0,532.0,,
364,2016,WI,Wisconsin,BRFSS,Demographics,Employment status among adults 18 years of age or older,Unable to Work,%,Age-adjusted Prevalence,34.9,34.9,25.8,45.3,189.0,130797.0,Disability Type,Mobility Disability,DEMOG,JOB,55,JOB03,AGEADJPREV,DISTYPE,MOBDIS,,,,,"{'latitude': '44.39319117400049', 'longitude': '-89.81637074199966', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",41.0,3078.0,,
365,2016,DC,District of Columbia,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,65+,%,Prevalence,40.3,40.3,36.6,44.0,385.0,33146.0,Disability Status,Any Disability,DISEST,AGEIND,11,AGE03,PREV,DISSTAT,DISABL,,,,,"{'latitude': '38.89037138500049', 'longitude': '-77.03196112699965', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",44.0,1049.0,,
366,2016,AL,Alabama,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,18-44,%,Prevalence,6.6,6.6,5.4,8.1,138.0,108553.0,Disability Type,Independent Living Disability,DISEST,AGEIND,1,AGE01,PREV,DISTYPE,INDDIS,,,,,"{'latitude': '32.84057112200048', 'longitude': '-86.63186076199969', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",29.0,94.0,,
367,2016,ND,North Dakota,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Mobility Disability,%,Age-adjusted Prevalence,9.0,9.0,8.2,9.8,725.0,54785.0,Overall,Overall,DISEST,STATTYPE,38,Q6MOB,AGEADJPREV,CAT1,BO1,,,,,"{'latitude': '47.47531977900047', 'longitude': '-100.11842104899966', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3.0,568.0,,
368,2016,KY,Kentucky,BRFSS,Demographics,Employment status among adults 18 years of age or older,Out of Work,%,Age-adjusted Prevalence,5.7,5.7,4.2,7.6,81.0,26560.0,Disability Type,Cognitive Disability,DEMOG,JOB,21,JOB02,AGEADJPREV,DISTYPE,COGDIS,,,,,"{'latitude': '37.645970271000465', 'longitude': '-84.77497104799966', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",36.0,235.0,,
