,year,stateabbr,statedesc,locationname,datasource,category,measure,data_value_unit,data_value_type,data_value,low_confidence_limit,high_confidence_limit,totalpopulation,latitude,longitude,locationid,categoryid,measureid,datavaluetypeid,short_question_text
305,2018,KY,Kentucky,Adair,BRFSS,Health Outcomes,Chronic obstructive pulmonary disease among adults aged >=18 years,%,Age-adjusted prevalence,11.7,10.1,13.4,19215,37.10410801,-85.28066428,21001,HLTHOUT,COPD,AgeAdjPrv,COPD
306,2018,KY,Kentucky,Adair,BRFSS,Prevention,"Older adult men aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening",%,Crude prevalence,34.8,26.2,44.2,19215,37.10410801,-85.28066428,21001,PREVENT,COREM,CrdPrv,Core preventive services for older men
307,2018,KY,Kentucky,Adair,BRFSS,Prevention,"Older adult men aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening",%,Age-adjusted prevalence,26.7,20.8,32.9,19215,37.10410801,-85.28066428,21001,PREVENT,COREM,AgeAdjPrv,Core preventive services for older men
308,2018,KY,Kentucky,Adair,BRFSS,Prevention,"Older adult women aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 years",%,Crude prevalence,31.2,23.6,39.6,19215,37.10410801,-85.28066428,21001,PREVENT,COREW,CrdPrv,Core preventive services for older women
309,2018,KY,Kentucky,Adair,BRFSS,Prevention,"Older adult women aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 years",%,Age-adjusted prevalence,23.3,18.0,29.0,19215,37.10410801,-85.28066428,21001,PREVENT,COREW,AgeAdjPrv,Core preventive services for older women
310,2018,KY,Kentucky,Adair,BRFSS,Unhealthy Behaviors,Current smoking among adults aged >=18 years,%,Crude prevalence,25.3,21.7,28.9,19215,37.10410801,-85.28066428,21001,UNHBEH,CSMOKING,CrdPrv,Current Smoking
311,2018,KY,Kentucky,Adair,BRFSS,Unhealthy Behaviors,Current smoking among adults aged >=18 years,%,Age-adjusted prevalence,27.0,23.3,30.9,19215,37.10410801,-85.28066428,21001,UNHBEH,CSMOKING,AgeAdjPrv,Current Smoking
312,2018,KY,Kentucky,Adair,BRFSS,Prevention,Visits to dentist or dental clinic among adults aged >=18 years,%,Crude prevalence,57.9,53.2,62.4,19215,37.10410801,-85.28066428,21001,PREVENT,DENTAL,CrdPrv,Dental Visit
313,2018,KY,Kentucky,Adair,BRFSS,Prevention,Visits to dentist or dental clinic among adults aged >=18 years,%,Age-adjusted prevalence,57.2,52.4,61.9,19215,37.10410801,-85.28066428,21001,PREVENT,DENTAL,AgeAdjPrv,Dental Visit
314,2018,KY,Kentucky,Adair,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,15.3,14.0,16.6,19215,37.10410801,-85.28066428,21001,HLTHOUT,DIABETES,CrdPrv,Diabetes
315,2018,KY,Kentucky,Adair,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Age-adjusted prevalence,13.1,12.0,14.1,19215,37.10410801,-85.28066428,21001,HLTHOUT,DIABETES,AgeAdjPrv,Diabetes
316,2017,KY,Kentucky,Adair,BRFSS,Health Outcomes,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,%,Crude prevalence,40.7,39.4,42.0,19215,37.10410801,-85.28066428,21001,HLTHOUT,HIGHCHOL,CrdPrv,High Cholesterol
317,2017,KY,Kentucky,Adair,BRFSS,Health Outcomes,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,%,Age-adjusted prevalence,34.4,33.4,35.3,19215,37.10410801,-85.28066428,21001,HLTHOUT,HIGHCHOL,AgeAdjPrv,High Cholesterol
318,2018,KY,Kentucky,Adair,BRFSS,Health Outcomes,Chronic kidney disease among adults aged >=18 years,%,Crude prevalence,3.6,3.4,4.0,19215,37.10410801,-85.28066428,21001,HLTHOUT,KIDNEY,CrdPrv,Chronic Kidney Disease
319,2018,KY,Kentucky,Adair,BRFSS,Health Outcomes,Chronic kidney disease among adults aged >=18 years,%,Age-adjusted prevalence,3.2,2.9,3.4,19215,37.10410801,-85.28066428,21001,HLTHOUT,KIDNEY,AgeAdjPrv,Chronic Kidney Disease
320,2018,KY,Kentucky,Adair,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 years,%,Crude prevalence,37.8,34.2,41.4,19215,37.10410801,-85.28066428,21001,UNHBEH,LPA,CrdPrv,Physical Inactivity
321,2018,KY,Kentucky,Adair,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 years,%,Age-adjusted prevalence,36.8,33.3,40.5,19215,37.10410801,-85.28066428,21001,UNHBEH,LPA,AgeAdjPrv,Physical Inactivity
322,2018,KY,Kentucky,Adair,BRFSS,Prevention,Mammography use among women aged 50-74 years,%,Crude prevalence,68.9,63.5,73.7,19215,37.10410801,-85.28066428,21001,PREVENT,MAMMOUSE,CrdPrv,Mammography
323,2018,KY,Kentucky,Adair,BRFSS,Prevention,Mammography use among women aged 50-74 years,%,Age-adjusted prevalence,68.4,63.0,73.5,19215,37.10410801,-85.28066428,21001,PREVENT,MAMMOUSE,AgeAdjPrv,Mammography
324,2018,KY,Kentucky,Adair,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Crude prevalence,18.4,16.4,20.3,19215,37.10410801,-85.28066428,21001,HLTHOUT,MHLTH,CrdPrv,Mental Health
325,2018,KY,Kentucky,Adair,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,19.1,17.1,21.1,19215,37.10410801,-85.28066428,21001,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health
326,2018,KY,Kentucky,Adair,BRFSS,Unhealthy Behaviors,Obesity among adults aged >=18 years,%,Crude prevalence,38.1,36.2,40.0,19215,37.10410801,-85.28066428,21001,UNHBEH,OBESITY,CrdPrv,Obesity
327,2018,KY,Kentucky,Adair,BRFSS,Unhealthy Behaviors,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,38.8,36.8,40.6,19215,37.10410801,-85.28066428,21001,UNHBEH,OBESITY,AgeAdjPrv,Obesity
328,2018,KY,Kentucky,Adair,BRFSS,Health Outcomes,Physical health not good for >=14 days among adults aged >=18 years,%,Crude prevalence,19.1,17.1,21.2,19215,37.10410801,-85.28066428,21001,HLTHOUT,PHLTH,CrdPrv,Physical Health
329,2018,KY,Kentucky,Adair,BRFSS,Health Outcomes,Physical health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,18.0,16.1,20.0,19215,37.10410801,-85.28066428,21001,HLTHOUT,PHLTH,AgeAdjPrv,Physical Health
330,2018,KY,Kentucky,Adair,BRFSS,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,41.5,39.7,43.2,19215,37.10410801,-85.28066428,21001,UNHBEH,SLEEP,CrdPrv,Sleep <7 hours
331,2018,KY,Kentucky,Adair,BRFSS,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Age-adjusted prevalence,42.8,41.0,44.5,19215,37.10410801,-85.28066428,21001,UNHBEH,SLEEP,AgeAdjPrv,Sleep <7 hours
332,2018,KY,Kentucky,Adair,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,4.5,4.0,5.1,19215,37.10410801,-85.28066428,21001,HLTHOUT,STROKE,CrdPrv,Stroke
333,2018,KY,Kentucky,Adair,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Age-adjusted prevalence,3.8,3.4,4.3,19215,37.10410801,-85.28066428,21001,HLTHOUT,STROKE,AgeAdjPrv,Stroke
334,2018,KY,Kentucky,Adair,BRFSS,Health Outcomes,All teeth lost among adults aged >=65 years,%,Crude prevalence,24.8,16.6,34.2,19215,37.10410801,-85.28066428,21001,HLTHOUT,TEETHLOST,CrdPrv,Teeth Loss
335,2018,KY,Kentucky,Adair,BRFSS,Health Outcomes,All teeth lost among adults aged >=65 years,%,Age-adjusted prevalence,25.3,17.0,34.7,19215,37.10410801,-85.28066428,21001,HLTHOUT,TEETHLOST,AgeAdjPrv,Teeth Loss
336,2018,MO,Missouri,Adair,BRFSS,Prevention,Current lack of health insurance among adults aged 18-64 years,%,Crude prevalence,15.1,11.7,19.2,25339,40.19051368,-92.60091024,29001,PREVENT,ACCESS2,CrdPrv,Health Insurance
337,2018,MO,Missouri,Adair,BRFSS,Prevention,Current lack of health insurance among adults aged 18-64 years,%,Age-adjusted prevalence,15.5,12.7,18.5,25339,40.19051368,-92.60091024,29001,PREVENT,ACCESS2,AgeAdjPrv,Health Insurance
338,2018,MO,Missouri,Adair,BRFSS,Health Outcomes,Arthritis among adults aged >=18 years,%,Crude prevalence,26.7,25.4,27.9,25339,40.19051368,-92.60091024,29001,HLTHOUT,ARTHRITIS,CrdPrv,Arthritis
339,2018,MO,Missouri,Adair,BRFSS,Health Outcomes,Arthritis among adults aged >=18 years,%,Age-adjusted prevalence,29.7,28.2,31.1,25339,40.19051368,-92.60091024,29001,HLTHOUT,ARTHRITIS,AgeAdjPrv,Arthritis
340,2018,MO,Missouri,Adair,BRFSS,Unhealthy Behaviors,Binge drinking among adults aged >=18 years,%,Crude prevalence,18.2,16.9,19.5,25339,40.19051368,-92.60091024,29001,UNHBEH,BINGE,CrdPrv,Binge Drinking
341,2018,MO,Missouri,Adair,BRFSS,Unhealthy Behaviors,Binge drinking among adults aged >=18 years,%,Age-adjusted prevalence,17.6,16.6,18.5,25339,40.19051368,-92.60091024,29001,UNHBEH,BINGE,AgeAdjPrv,Binge Drinking
342,2017,MO,Missouri,Adair,BRFSS,Health Outcomes,High blood pressure among adults aged >=18 years,%,Crude prevalence,28.4,27.2,29.6,25339,40.19051368,-92.60091024,29001,HLTHOUT,BPHIGH,CrdPrv,High Blood Pressure
343,2017,MO,Missouri,Adair,BRFSS,Health Outcomes,High blood pressure among adults aged >=18 years,%,Age-adjusted prevalence,31.4,30.0,32.8,25339,40.19051368,-92.60091024,29001,HLTHOUT,BPHIGH,AgeAdjPrv,High Blood Pressure
344,2017,MO,Missouri,Adair,BRFSS,Prevention,Taking medicine for high blood pressure control among adults aged >=18 years with high blood pressure,%,Crude prevalence,74.8,73.3,76.3,25339,40.19051368,-92.60091024,29001,PREVENT,BPMED,CrdPrv,Taking BP Medication
345,2017,MO,Missouri,Adair,BRFSS,Prevention,Taking medicine for high blood pressure control among adults aged >=18 years with high blood pressure,%,Age-adjusted prevalence,59.5,58.3,60.8,25339,40.19051368,-92.60091024,29001,PREVENT,BPMED,AgeAdjPrv,Taking BP Medication
346,2018,MO,Missouri,Adair,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,6.2,5.9,6.5,25339,40.19051368,-92.60091024,29001,HLTHOUT,CANCER,CrdPrv,Cancer (except skin)
347,2018,MO,Missouri,Adair,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.6,6.3,6.9,25339,40.19051368,-92.60091024,29001,HLTHOUT,CANCER,AgeAdjPrv,Cancer (except skin)
348,2018,MO,Missouri,Adair,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,10.2,9.4,11.2,25339,40.19051368,-92.60091024,29001,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
349,2018,MO,Missouri,Adair,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Age-adjusted prevalence,10.0,9.4,10.6,25339,40.19051368,-92.60091024,29001,HLTHOUT,CASTHMA,AgeAdjPrv,Current Asthma
350,2018,MO,Missouri,Adair,BRFSS,Prevention,Cervical cancer screening among adult women aged 21-65 years,%,Crude prevalence,78.2,74.3,81.9,25339,40.19051368,-92.60091024,29001,PREVENT,CERVICAL,CrdPrv,Cervical Cancer Screening
351,2018,MO,Missouri,Adair,BRFSS,Prevention,Cervical cancer screening among adult women aged 21-65 years,%,Age-adjusted prevalence,83.0,80.4,85.4,25339,40.19051368,-92.60091024,29001,PREVENT,CERVICAL,AgeAdjPrv,Cervical Cancer Screening
352,2018,MO,Missouri,Adair,BRFSS,Health Outcomes,Coronary heart disease among adults aged >=18 years,%,Crude prevalence,6.8,6.2,7.5,25339,40.19051368,-92.60091024,29001,HLTHOUT,CHD,CrdPrv,Coronary Heart Disease
353,2018,MO,Missouri,Adair,BRFSS,Health Outcomes,Coronary heart disease among adults aged >=18 years,%,Age-adjusted prevalence,7.2,6.5,7.9,25339,40.19051368,-92.60091024,29001,HLTHOUT,CHD,AgeAdjPrv,Coronary Heart Disease
354,2018,MO,Missouri,Adair,BRFSS,Prevention,Visits to doctor for routine checkup within the past year among adults aged >=18 years,%,Crude prevalence,75.3,73.9,76.6,25339,40.19051368,-92.60091024,29001,PREVENT,CHECKUP,CrdPrv,Annual Checkup
355,2018,MO,Missouri,Adair,BRFSS,Prevention,Visits to doctor for routine checkup within the past year among adults aged >=18 years,%,Age-adjusted prevalence,75.3,74.2,76.3,25339,40.19051368,-92.60091024,29001,PREVENT,CHECKUP,AgeAdjPrv,Annual Checkup
356,2017,MO,Missouri,Adair,BRFSS,Prevention,Cholesterol screening among adults aged >=18 years,%,Crude prevalence,70.9,67.9,74.0,25339,40.19051368,-92.60091024,29001,PREVENT,CHOLSCREEN,CrdPrv,Cholesterol Screening
357,2017,MO,Missouri,Adair,BRFSS,Prevention,Cholesterol screening among adults aged >=18 years,%,Age-adjusted prevalence,75.8,73.8,77.6,25339,40.19051368,-92.60091024,29001,PREVENT,CHOLSCREEN,AgeAdjPrv,Cholesterol Screening
358,2018,MO,Missouri,Adair,BRFSS,Prevention,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",%,Crude prevalence,64.0,61.1,66.5,25339,40.19051368,-92.60091024,29001,PREVENT,COLON_SCREEN,CrdPrv,Colorectal Cancer Screening
359,2018,MO,Missouri,Adair,BRFSS,Prevention,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",%,Age-adjusted prevalence,62.1,59.1,64.7,25339,40.19051368,-92.60091024,29001,PREVENT,COLON_SCREEN,AgeAdjPrv,Colorectal Cancer Screening
360,2018,MO,Missouri,Adair,BRFSS,Health Outcomes,Chronic obstructive pulmonary disease among adults aged >=18 years,%,Crude prevalence,8.2,7.0,9.5,25339,40.19051368,-92.60091024,29001,HLTHOUT,COPD,CrdPrv,COPD
361,2018,MO,Missouri,Adair,BRFSS,Health Outcomes,Chronic obstructive pulmonary disease among adults aged >=18 years,%,Age-adjusted prevalence,8.8,7.5,10.1,25339,40.19051368,-92.60091024,29001,HLTHOUT,COPD,AgeAdjPrv,COPD
362,2018,MO,Missouri,Adair,BRFSS,Prevention,"Older adult men aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening",%,Crude prevalence,33.7,24.9,42.8,25339,40.19051368,-92.60091024,29001,PREVENT,COREM,CrdPrv,Core preventive services for older men
363,2018,MO,Missouri,Adair,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Age-adjusted prevalence,3.4,3.0,3.9,25339,40.19051368,-92.60091024,29001,HLTHOUT,STROKE,AgeAdjPrv,Stroke
364,2018,MO,Missouri,Adair,BRFSS,Prevention,"Older adult men aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening",%,Age-adjusted prevalence,25.8,19.8,32.1,25339,40.19051368,-92.60091024,29001,PREVENT,COREM,AgeAdjPrv,Core preventive services for older men
365,2018,MO,Missouri,Adair,BRFSS,Prevention,"Older adult women aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 years",%,Crude prevalence,35.3,26.7,43.9,25339,40.19051368,-92.60091024,29001,PREVENT,COREW,CrdPrv,Core preventive services for older women
366,2018,MO,Missouri,Adair,BRFSS,Prevention,"Older adult women aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 years",%,Age-adjusted prevalence,26.2,20.5,32.2,25339,40.19051368,-92.60091024,29001,PREVENT,COREW,AgeAdjPrv,Core preventive services for older women
367,2018,MO,Missouri,Adair,BRFSS,Unhealthy Behaviors,Current smoking among adults aged >=18 years,%,Crude prevalence,19.2,15.8,22.6,25339,40.19051368,-92.60091024,29001,UNHBEH,CSMOKING,CrdPrv,Current Smoking
368,2018,MO,Missouri,Adair,BRFSS,Unhealthy Behaviors,Current smoking among adults aged >=18 years,%,Age-adjusted prevalence,22.1,18.6,25.3,25339,40.19051368,-92.60091024,29001,UNHBEH,CSMOKING,AgeAdjPrv,Current Smoking
369,2018,MO,Missouri,Adair,BRFSS,Prevention,Visits to dentist or dental clinic among adults aged >=18 years,%,Crude prevalence,58.9,53.5,64.4,25339,40.19051368,-92.60091024,29001,PREVENT,DENTAL,CrdPrv,Dental Visit
370,2018,MO,Missouri,Adair,BRFSS,Prevention,Visits to dentist or dental clinic among adults aged >=18 years,%,Age-adjusted prevalence,57.3,52.8,61.5,25339,40.19051368,-92.60091024,29001,PREVENT,DENTAL,AgeAdjPrv,Dental Visit
371,2018,MO,Missouri,Adair,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,9.6,8.7,10.4,25339,40.19051368,-92.60091024,29001,HLTHOUT,DIABETES,CrdPrv,Diabetes
372,2018,MO,Missouri,Adair,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Age-adjusted prevalence,10.5,9.5,11.4,25339,40.19051368,-92.60091024,29001,HLTHOUT,DIABETES,AgeAdjPrv,Diabetes
373,2017,MO,Missouri,Adair,BRFSS,Health Outcomes,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,%,Crude prevalence,33.0,31.6,34.4,25339,40.19051368,-92.60091024,29001,HLTHOUT,HIGHCHOL,CrdPrv,High Cholesterol
374,2017,MO,Missouri,Adair,BRFSS,Health Outcomes,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,%,Age-adjusted prevalence,31.5,30.6,32.4,25339,40.19051368,-92.60091024,29001,HLTHOUT,HIGHCHOL,AgeAdjPrv,High Cholesterol
375,2018,MO,Missouri,Adair,BRFSS,Health Outcomes,Chronic kidney disease among adults aged >=18 years,%,Crude prevalence,2.7,2.5,2.9,25339,40.19051368,-92.60091024,29001,HLTHOUT,KIDNEY,CrdPrv,Chronic Kidney Disease
376,2018,MO,Missouri,Adair,BRFSS,Health Outcomes,Chronic kidney disease among adults aged >=18 years,%,Age-adjusted prevalence,2.9,2.7,3.1,25339,40.19051368,-92.60091024,29001,HLTHOUT,KIDNEY,AgeAdjPrv,Chronic Kidney Disease
377,2018,MO,Missouri,Adair,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 years,%,Crude prevalence,25.1,22.0,28.4,25339,40.19051368,-92.60091024,29001,UNHBEH,LPA,CrdPrv,Physical Inactivity
378,2018,MO,Missouri,Adair,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 years,%,Age-adjusted prevalence,26.7,23.8,29.8,25339,40.19051368,-92.60091024,29001,UNHBEH,LPA,AgeAdjPrv,Physical Inactivity
379,2018,MO,Missouri,Adair,BRFSS,Prevention,Mammography use among women aged 50-74 years,%,Crude prevalence,67.4,62.2,72.2,25339,40.19051368,-92.60091024,29001,PREVENT,MAMMOUSE,CrdPrv,Mammography
380,2018,MO,Missouri,Adair,BRFSS,Prevention,Mammography use among women aged 50-74 years,%,Age-adjusted prevalence,67.2,61.9,72.2,25339,40.19051368,-92.60091024,29001,PREVENT,MAMMOUSE,AgeAdjPrv,Mammography
381,2018,MO,Missouri,Adair,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Crude prevalence,16.9,14.5,19.1,25339,40.19051368,-92.60091024,29001,HLTHOUT,MHLTH,CrdPrv,Mental Health
382,2018,MO,Missouri,Adair,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,16.2,14.5,17.9,25339,40.19051368,-92.60091024,29001,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health
383,2018,MO,Missouri,Adair,BRFSS,Unhealthy Behaviors,Obesity among adults aged >=18 years,%,Crude prevalence,29.3,27.4,31.1,25339,40.19051368,-92.60091024,29001,UNHBEH,OBESITY,CrdPrv,Obesity
384,2018,MO,Missouri,Adair,BRFSS,Unhealthy Behaviors,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,33.2,31.2,35.0,25339,40.19051368,-92.60091024,29001,UNHBEH,OBESITY,AgeAdjPrv,Obesity
385,2018,MO,Missouri,Adair,BRFSS,Health Outcomes,Physical health not good for >=14 days among adults aged >=18 years,%,Crude prevalence,13.3,11.8,14.9,25339,40.19051368,-92.60091024,29001,HLTHOUT,PHLTH,CrdPrv,Physical Health
386,2018,MO,Missouri,Adair,BRFSS,Health Outcomes,Physical health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,14.6,13.1,16.3,25339,40.19051368,-92.60091024,29001,HLTHOUT,PHLTH,AgeAdjPrv,Physical Health
387,2018,MO,Missouri,Adair,BRFSS,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,33.0,30.8,34.9,25339,40.19051368,-92.60091024,29001,UNHBEH,SLEEP,CrdPrv,Sleep <7 hours
388,2018,MO,Missouri,Adair,BRFSS,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Age-adjusted prevalence,34.8,33.0,36.4,25339,40.19051368,-92.60091024,29001,UNHBEH,SLEEP,AgeAdjPrv,Sleep <7 hours
389,2018,MO,Missouri,Adair,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,3.2,2.9,3.7,25339,40.19051368,-92.60091024,29001,HLTHOUT,STROKE,CrdPrv,Stroke
390,2018,MO,Missouri,Adair,BRFSS,Health Outcomes,All teeth lost among adults aged >=65 years,%,Crude prevalence,19.2,13.1,26.7,25339,40.19051368,-92.60091024,29001,HLTHOUT,TEETHLOST,CrdPrv,Teeth Loss
391,2018,MO,Missouri,Adair,BRFSS,Health Outcomes,All teeth lost among adults aged >=65 years,%,Age-adjusted prevalence,19.4,13.3,26.6,25339,40.19051368,-92.60091024,29001,HLTHOUT,TEETHLOST,AgeAdjPrv,Teeth Loss
392,2018,OK,Oklahoma,Adair,BRFSS,Prevention,Current lack of health insurance among adults aged 18-64 years,%,Crude prevalence,20.7,18.5,22.8,22082,35.88406262,-94.65863245,40001,PREVENT,ACCESS2,CrdPrv,Health Insurance
393,2018,OK,Oklahoma,Adair,BRFSS,Prevention,Current lack of health insurance among adults aged 18-64 years,%,Age-adjusted prevalence,21.4,19.0,23.7,22082,35.88406262,-94.65863245,40001,PREVENT,ACCESS2,AgeAdjPrv,Health Insurance
394,2018,OK,Oklahoma,Adair,BRFSS,Health Outcomes,Arthritis among adults aged >=18 years,%,Crude prevalence,35.2,34.3,36.3,22082,35.88406262,-94.65863245,40001,HLTHOUT,ARTHRITIS,CrdPrv,Arthritis
395,2018,OK,Oklahoma,Adair,BRFSS,Health Outcomes,Arthritis among adults aged >=18 years,%,Age-adjusted prevalence,31.7,30.8,32.7,22082,35.88406262,-94.65863245,40001,HLTHOUT,ARTHRITIS,AgeAdjPrv,Arthritis
